time,in_temp
2021-02-04 16:40:00+00:00,20.2
2021-02-04 16:41:00+00:00,20.2
2021-02-04 16:42:00+00:00,20.2
2021-02-04 16:43:00+00:00,20.2
2021-02-04 16:44:00+00:00,20.2
2021-02-04 16:45:00+00:00,20.2
2021-02-04 16:46:00+00:00,20.2
2021-02-04 16:48:00+00:00,20.2
2021-02-04 16:49:00+00:00,20.2
2021-02-04 16:50:00+00:00,20.2
2021-02-04 16:59:00+00:00,20.2
2021-02-04 17:01:00+00:00,20.2
2021-02-04 17:02:00+00:00,20.2
2021-02-04 17:03:00+00:00,20.2
2021-02-04 17:04:00+00:00,20.2
2021-02-04 17:05:00+00:00,20.2
2021-02-04 17:06:00+00:00,20.2
2021-02-04 17:07:00+00:00,20.2
2021-02-04 17:08:00+00:00,20.2
2021-02-04 17:09:00+00:00,20.2
2021-02-04 17:10:00+00:00,20.2
2021-02-04 17:11:00+00:00,20.2
2021-02-04 17:12:00+00:00,20.2
2021-02-04 17:13:00+00:00,20.2
2021-02-04 17:14:00+00:00,20.2
2021-02-04 17:15:00+00:00,20.2
2021-02-04 17:17:00+00:00,20.2
2021-02-04 17:19:00+00:00,20.2
2021-02-04 17:20:00+00:00,20.2
2021-02-04 17:21:00+00:00,20.2
2021-02-04 17:23:00+00:00,20.2
2021-02-04 17:24:00+00:00,
2021-02-04 17:25:00+00:00,
2021-02-04 17:26:00+00:00,20.2
2021-02-04 17:27:00+00:00,
2021-02-04 17:28:00+00:00,
2021-02-04 17:29:00+00:00,
2021-02-04 17:30:00+00:00,
2021-02-04 17:31:00+00:00,
2021-02-04 17:32:00+00:00,
2021-02-04 17:33:00+00:00,
2021-02-04 17:34:00+00:00,
2021-02-04 17:35:00+00:00,
2021-02-04 17:36:00+00:00,
2021-02-04 17:37:00+00:00,
2021-02-04 17:38:00+00:00,
2021-02-04 17:39:00+00:00,
2021-02-04 17:41:00+00:00,
2021-02-04 17:42:00+00:00,
2021-02-04 17:44:00+00:00,20.0
2021-02-04 17:45:00+00:00,20.0
2021-02-04 17:46:00+00:00,20.0
2021-02-04 17:47:00+00:00,20.0
2021-02-04 17:48:00+00:00,20.0
2021-02-04 17:49:00+00:00,20.0
2021-02-04 17:50:00+00:00,20.0
2021-02-04 17:51:00+00:00,20.0
2021-02-04 17:52:00+00:00,20.0
2021-02-04 17:53:00+00:00,20.0
2021-02-04 17:54:00+00:00,20.0
2021-02-04 17:55:00+00:00,20.0
2021-02-04 17:56:00+00:00,20.0
2021-02-04 17:57:00+00:00,20.0
2021-02-04 17:58:00+00:00,20.0
2021-02-04 17:59:00+00:00,20.0
2021-02-04 18:00:00+00:00,20.0
2021-02-04 18:01:00+00:00,20.0
2021-02-04 18:02:00+00:00,20.0
2021-02-04 18:03:00+00:00,19.89
2021-02-04 18:04:00+00:00,19.89
2021-02-04 18:06:00+00:00,20.0
2021-02-04 18:07:00+00:00,19.89
2021-02-04 18:08:00+00:00,19.89
2021-02-04 18:09:00+00:00,19.89
2021-02-04 18:10:00+00:00,19.89
2021-02-04 18:12:00+00:00,19.89
2021-02-04 18:13:00+00:00,
2021-02-04 18:14:00+00:00,19.89
2021-02-04 18:16:00+00:00,20.0
2021-02-04 18:17:00+00:00,19.89
2021-02-04 18:18:00+00:00,19.89
2021-02-04 18:19:00+00:00,19.89
2021-02-04 18:20:00+00:00,19.89
2021-02-04 18:21:00+00:00,19.89
2021-02-04 18:23:00+00:00,19.89
2021-02-04 18:24:00+00:00,19.89
2021-02-04 18:25:00+00:00,19.89
2021-02-04 18:26:00+00:00,19.89
2021-02-04 18:27:00+00:00,19.8
2021-02-04 18:28:00+00:00,19.8
2021-02-04 18:29:00+00:00,19.8
2021-02-04 18:30:00+00:00,19.8
2021-02-04 18:31:00+00:00,19.8
2021-02-04 18:32:00+00:00,19.8
2021-02-04 18:33:00+00:00,19.8
2021-02-04 18:34:00+00:00,19.8
2021-02-04 18:35:00+00:00,19.8
2021-02-04 18:36:00+00:00,19.8
