,time,in_ciai,in_cici,in_cici_co2,in_cici_humi,in_cici_noise,in_cici_pm10,in_cici_pm25,in_cici_temp,in_cici_voc,in_co2,in_humi,in_noise,in_pm01,in_pm01_raw,in_pm10,in_pm10_raw,in_pm25,in_pm25_raw,in_temp,in_voc
321,2021-02-04 17:15:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,98.0,100.0,507.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.18452,0.0
322,2021-02-04 17:17:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,98.0,100.0,499.0,19.0,52.0,8.0,8.0,8.0,8.0,,,20.18452,0.0
323,2021-02-04 17:19:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,98.0,100.0,498.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.18452,0.0
324,2021-02-04 17:20:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,98.0,100.0,508.0,19.0,53.0,8.0,8.0,8.0,8.0,,,20.18452,0.0
325,2021-02-04 17:21:00+00:00,96.0,96.0,90.0,47.0,81.0,98.0,97.0,98.0,100.0,500.0,19.0,52.0,7.0,7.0,7.0,7.0,,,20.18452,0.0
326,2021-02-04 17:23:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,98.0,100.0,504.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.18452,0.0
327,2021-02-04 17:24:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,502.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
328,2021-02-04 17:25:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,97.0,100.0,497.0,19.0,52.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
329,2021-02-04 17:26:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,98.0,100.0,495.0,19.0,52.0,8.0,8.0,8.0,8.0,,,20.18452,0.0
330,2021-02-04 17:27:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,504.0,19.0,52.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
331,2021-02-04 17:28:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,503.0,19.0,53.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
332,2021-02-04 17:29:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,97.0,100.0,501.0,19.0,53.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
333,2021-02-04 17:30:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,510.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
334,2021-02-04 17:31:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,509.0,19.0,53.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
335,2021-02-04 17:32:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,97.0,100.0,511.0,19.0,52.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
336,2021-02-04 17:33:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,511.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
337,2021-02-04 17:34:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,97.0,100.0,503.0,19.0,52.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
338,2021-02-04 17:35:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,505.0,19.0,51.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
339,2021-02-04 17:36:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,503.0,19.0,50.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
340,2021-02-04 17:37:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,503.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
341,2021-02-04 17:38:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,502.0,19.0,52.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
342,2021-02-04 17:39:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,506.0,19.0,51.0,8.0,8.0,8.0,8.0,,,20.084572,0.0
343,2021-02-04 17:41:00+00:00,96.0,96.0,90.0,47.0,81.0,98.0,97.0,97.0,100.0,500.0,19.0,52.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
344,2021-02-04 17:42:00+00:00,96.0,96.0,90.0,47.0,81.0,98.0,97.0,97.0,100.0,499.0,19.0,52.0,7.0,7.0,7.0,7.0,,,20.084572,0.0
345,2021-02-04 17:44:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,97.0,100.0,499.0,19.0,52.0,8.0,8.0,8.0,8.0,,,19.984621,0.0
346,2021-02-04 17:45:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,503.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.984621,0.0
347,2021-02-04 17:46:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,97.0,100.0,493.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.984621,0.0
348,2021-02-04 17:47:00+00:00,96.0,96.0,90.0,47.0,82.0,98.0,97.0,97.0,100.0,498.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
349,2021-02-04 17:48:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,97.0,100.0,498.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.984621,0.0
350,2021-02-04 17:49:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,505.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.984621,0.0
351,2021-02-04 17:50:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,504.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
352,2021-02-04 17:51:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,506.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
353,2021-02-04 17:52:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,507.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
354,2021-02-04 17:53:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,508.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
355,2021-02-04 17:54:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,505.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
356,2021-02-04 17:55:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,505.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
357,2021-02-04 17:56:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,510.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
358,2021-02-04 17:57:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,503.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
359,2021-02-04 17:58:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,509.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
360,2021-02-04 17:59:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,508.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
361,2021-02-04 18:00:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,510.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
362,2021-02-04 18:01:00+00:00,96.0,96.0,90.0,47.0,82.0,98.0,97.0,97.0,100.0,497.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
363,2021-02-04 18:02:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,503.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
364,2021-02-04 18:03:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,512.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
365,2021-02-04 18:04:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,508.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
366,2021-02-04 18:06:00+00:00,96.0,96.0,89.0,47.0,80.0,98.0,97.0,97.0,100.0,503.0,19.0,54.0,7.0,7.0,7.0,7.0,,,19.984621,0.0
367,2021-02-04 18:07:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,508.0,19.0,53.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
368,2021-02-04 18:08:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,503.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
369,2021-02-04 18:09:00+00:00,96.0,96.0,89.0,47.0,81.0,98.0,97.0,97.0,100.0,503.0,19.0,52.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
370,2021-02-04 18:10:00+00:00,96.0,96.0,89.0,47.0,82.0,98.0,97.0,97.0,100.0,501.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
371,2021-02-04 18:12:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,97.0,100.0,507.0,19.0,53.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
372,2021-02-04 18:13:00+00:00,55.0,59.0,0.0,80.0,80.0,98.0,97.0,80.0,80.0,-9999.0,-9999.0,-9999.0,7.0,7.0,7.0,7.0,,,-9994.004,-9999.0
373,2021-02-04 18:14:00+00:00,96.0,96.0,90.0,47.0,82.0,98.0,97.0,97.0,100.0,499.0,19.0,51.0,7.0,7.0,7.0,7.0,,,19.874676,0.0
374,2021-02-04 18:16:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,97.0,100.0,505.0,19.0,53.0,8.0,8.0,8.0,8.0,,,19.984621,0.0
375,2021-02-04 18:17:00+00:00,96.0,96.0,89.0,47.0,81.0,97.0,97.0,97.0,100.0,504.0,19.0,52.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
376,2021-02-04 18:18:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,97.0,100.0,495.0,19.0,52.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
377,2021-02-04 18:19:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,501.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
378,2021-02-04 18:20:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,504.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
379,2021-02-04 18:21:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,506.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
380,2021-02-04 18:23:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,97.0,100.0,499.0,19.0,53.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
381,2021-02-04 18:24:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,97.0,100.0,498.0,19.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.874676,0.0
382,2021-02-04 18:25:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,97.0,100.0,499.0,19.0,52.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
383,2021-02-04 18:26:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,97.0,100.0,505.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.874676,0.0
384,2021-02-04 18:27:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,96.0,100.0,500.0,19.0,53.0,8.0,8.0,8.0,8.0,,,19.784721,0.0
385,2021-02-04 18:28:00+00:00,96.0,96.0,89.0,47.0,82.0,97.0,97.0,96.0,100.0,502.0,19.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
386,2021-02-04 18:29:00+00:00,96.0,96.0,90.0,47.0,81.0,97.0,97.0,96.0,100.0,495.0,19.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
387,2021-02-04 18:30:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,96.0,100.0,495.0,19.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
388,2021-02-04 18:31:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,96.0,100.0,494.0,19.0,51.0,8.0,8.0,8.0,8.0,,,19.784721,0.0
389,2021-02-04 18:32:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,495.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
390,2021-02-04 18:33:00+00:00,96.0,99.0,89.0,50.0,81.0,97.0,97.0,96.0,100.0,503.0,20.0,53.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
391,2021-02-04 18:34:00+00:00,96.0,96.0,90.0,47.0,82.0,97.0,97.0,96.0,100.0,494.0,19.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
392,2021-02-04 18:35:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,497.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.784721,0.0
393,2021-02-04 18:36:00+00:00,96.0,99.0,89.0,50.0,82.0,97.0,97.0,96.0,100.0,501.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
394,2021-02-04 18:37:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,490.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
395,2021-02-04 18:38:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,493.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
396,2021-02-04 18:39:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,496.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
397,2021-02-04 18:41:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,494.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
398,2021-02-04 18:43:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,498.0,20.0,50.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
399,2021-02-04 18:44:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,497.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
400,2021-02-04 18:45:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,491.0,20.0,50.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
401,2021-02-04 18:47:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,492.0,20.0,50.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
402,2021-02-04 18:48:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,490.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.784721,0.0
403,2021-02-04 18:49:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,497.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
404,2021-02-04 18:50:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,499.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
405,2021-02-04 18:51:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,493.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.684772,0.0
406,2021-02-04 18:52:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,486.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.784721,0.0
407,2021-02-04 18:53:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,491.0,20.0,50.0,10.0,10.0,10.0,10.0,6.0,6.0,19.684772,0.0
408,2021-02-04 18:54:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,489.0,20.0,53.0,10.0,10.0,10.0,10.0,6.0,6.0,19.684772,0.0
409,2021-02-04 18:55:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,496.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
410,2021-02-04 18:56:00+00:00,96.0,99.0,89.0,50.0,81.0,97.0,97.0,96.0,100.0,501.0,20.0,53.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
411,2021-02-04 18:57:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,493.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
412,2021-02-04 18:58:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,494.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
413,2021-02-04 18:59:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,492.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
414,2021-02-04 19:00:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,492.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.684772,0.0
415,2021-02-04 19:01:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,492.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
416,2021-02-04 19:03:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,491.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
417,2021-02-04 19:04:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,500.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
418,2021-02-04 19:05:00+00:00,96.0,99.0,89.0,50.0,81.0,97.0,97.0,96.0,100.0,502.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.684772,0.0
419,2021-02-04 19:06:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,495.0,20.0,53.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
420,2021-02-04 19:07:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,491.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
421,2021-02-04 19:08:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,494.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
422,2021-02-04 19:09:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,491.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
423,2021-02-04 19:10:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,491.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
424,2021-02-04 19:11:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,489.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
425,2021-02-04 19:12:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,491.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
426,2021-02-04 19:13:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,498.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
427,2021-02-04 19:14:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,492.0,20.0,53.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
428,2021-02-04 19:15:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,494.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
429,2021-02-04 19:17:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,489.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
430,2021-02-04 19:18:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,490.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
431,2021-02-04 19:19:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,97.0,96.0,100.0,489.0,20.0,52.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
432,2021-02-04 19:20:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,96.0,100.0,493.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
433,2021-02-04 19:22:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,96.0,100.0,494.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.584822,0.0
434,2021-02-04 19:23:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,484.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
435,2021-02-04 19:24:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,96.0,100.0,492.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.584822,0.0
436,2021-02-04 19:25:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,487.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
437,2021-02-04 19:26:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,488.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
438,2021-02-04 19:27:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,490.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
439,2021-02-04 19:28:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,485.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
440,2021-02-04 19:30:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,95.0,100.0,487.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
441,2021-02-04 19:31:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,97.0,95.0,100.0,485.0,20.0,51.0,9.0,9.0,9.0,9.0,5.0,5.0,19.48487,0.0
442,2021-02-04 19:33:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,481.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
443,2021-02-04 19:35:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,95.0,100.0,488.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
444,2021-02-04 19:36:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,492.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
445,2021-02-04 19:37:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,489.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
446,2021-02-04 19:38:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,486.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
447,2021-02-04 19:39:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,484.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
448,2021-02-04 19:41:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,482.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
449,2021-02-04 19:42:00+00:00,96.0,99.0,90.0,50.0,81.0,97.0,96.0,95.0,100.0,492.0,20.0,52.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
450,2021-02-04 19:44:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,485.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
451,2021-02-04 19:46:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,484.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.48487,0.0
452,2021-02-04 19:47:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,492.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
453,2021-02-04 19:48:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,95.0,100.0,488.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
454,2021-02-04 19:49:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,488.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.48487,0.0
455,2021-02-04 19:50:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,484.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
456,2021-02-04 19:51:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,492.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
457,2021-02-04 19:52:00+00:00,96.0,99.0,90.0,50.0,81.0,96.0,96.0,95.0,100.0,486.0,20.0,52.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
458,2021-02-04 19:53:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,488.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
459,2021-02-04 19:54:00+00:00,96.0,99.0,90.0,50.0,82.0,97.0,96.0,95.0,100.0,488.0,20.0,51.0,10.0,10.0,10.0,10.0,6.0,6.0,19.374926,0.0
460,2021-02-04 19:59:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,480.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
461,2021-02-04 20:00:00+00:00,96.0,99.0,90.0,50.0,82.0,96.0,96.0,95.0,100.0,482.0,20.0,51.0,11.0,11.0,11.0,11.0,6.0,6.0,19.374926,0.0
462,2021-02-04 20:02:00+00:00,95.0,98.0,90.0,50.0,82.0,96.0,95.0,94.0,100.0,483.0,20.0,51.0,12.0,12.0,12.0,12.0,7.0,7.0,19.284971,0.0
